15.361,5.1313,39.736,710.53
15.535,5.0862,39.736,710.53
15.716,5.027,39.736,710.53
15.902,4.9641,39.736,710.53
16.065,4.8912,39.736,710.53
16.224,4.8172,39.736,710.53
16.421,4.7153,39.736,710.53
16.595,4.6118,39.736,710.53
16.774,4.4955,39.736,710.53
16.942,4.3707,39.736,710.53
17.121,4.2248,39.736,710.53
17.296,4.0712,39.736,710.53
17.472,3.9023,39.736,710.53
17.636,3.7275,39.736,710.53
17.823,3.5141,39.736,710.53
17.996,3.2998,39.736,710.53
18.167,3.0753,39.736,710.53
18.346,2.818,39.736,710.53
18.52,2.5521,39.736,710.53
18.697,2.2712,39.736,710.53
18.871,1.9764,39.736,710.53
19.045,1.665,39.736,710.53
19.22,1.3374,39.736,710.53
19.392,0.99864,39.736,710.53
19.56,0.65967,39.736,710.53
19.731,0.2943,39.736,710.53
19.854,0.023698,39.736,710.53
19.866,-0.0027473,39.736,710.53
19.866,-0.002833,39.736,710.53
19.865,-0.0030223,39.736,710.53
19.864,-0.0028356,39.736,710.53
19.864,-0.0036975,39.736,710.53
19.863,-0.0030635,39.736,710.53
0,5.5024,39.736,710.53
19.86,0,39.736,710.53
0.0021792,5.8656,40.014,757.31
0.87213,5.8563,40.014,757.31
1.8469,5.8468,40.014,757.31
2.7948,5.8386,40.014,757.31
3.7756,5.8334,40.014,757.31
4.6455,5.8296,40.014,757.31
5.6123,5.8246,40.014,757.31
6.6887,5.8211,40.014,757.31
7.6393,5.8173,40.014,757.31
8.6077,5.8124,40.014,757.31
9.5481,5.8049,40.014,757.31
10.542,5.796,40.014,757.31
11.372,5.7856,40.014,757.31
12.476,5.7627,40.014,757.31
13.338,5.7244,40.014,757.31
13.704,5.7016,40.014,757.31
13.892,5.6843,40.014,757.31
14.077,5.6647,40.014,757.31
14.249,5.6431,40.014,757.31
14.45,5.6144,40.014,757.31
14.639,5.5838,40.014,757.31
14.821,5.5502,40.014,757.31
15.008,5.5099,40.014,757.31
15.193,5.4622,40.014,757.31
15.378,5.4089,40.014,757.31
15.563,5.3478,40.014,757.31
15.726,5.286,40.014,757.31
15.931,5.2004,40.014,757.31
16.118,5.1096,40.014,757.31
16.28,5.0225,40.014,757.31
16.483,4.9022,40.014,757.31
16.666,4.7781,40.014,757.31
16.85,4.6286,40.014,757.31
17.014,4.504,40.014,757.31
17.215,4.3224,40.014,757.31
17.401,4.1368,40.014,757.31
17.583,3.9347,40.014,757.31
17.746,3.7426,40.014,757.31
17.945,3.4904,40.014,757.31
18.128,3.2378,40.014,757.31
18.312,2.9676,40.014,757.31
18.492,2.6833,40.014,757.31
18.677,2.3796,40.014,757.31
18.859,2.0629,40.014,757.31
19.041,1.7248,40.014,757.31
19.221,1.3774,40.014,757.31
19.406,1.0055,40.014,757.31
19.586,0.62641,40.014,757.31
19.755,0.25759,40.014,757.31
19.861,0.018229,40.014,757.31
19.87,-0.0017917,40.014,757.31
19.869,-0.001964,40.014,757.31
19.869,-0.002282,40.014,757.31
19.868,-0.0028882,40.014,757.31
19.868,-0.0021626,40.014,757.31
19.867,-0.0027623,40.014,757.31
0,5.8656,40.014,757.31
19.895,0,40.014,757.31
0.0022467,6.0773,39.54,784.86
0.88592,6.0677,39.54,784.86
1.8525,6.0617,39.54,784.86
2.7094,6.0546,39.54,784.86
3.7891,6.0497,39.54,784.86
4.7499,6.0464,39.54,784.86
5.7454,6.0437,39.54,784.86
6.7213,6.0411,39.54,784.86
7.6177,6.0375,39.54,784.86
8.6527,6.032,39.54,784.86
9.6329,6.0264,39.54,784.86
10.592,6.0182,39.54,784.86
11.562,6.0059,39.54,784.86
12.425,5.9882,39.54,784.86
13.515,5.9392,39.54,784.86
13.772,5.9211,39.54,784.86
13.957,5.9031,39.54,784.86
14.144,5.8825,39.54,784.86
14.332,5.8578,39.54,784.86
14.521,5.8298,39.54,784.86
14.681,5.8004,39.54,784.86
14.887,5.76,39.54,784.86
15.076,5.7163,39.54,784.86
15.257,5.6662,39.54,784.86
15.434,5.6139,39.54,784.86
15.627,5.5484,39.54,784.86
15.813,5.4748,39.54,784.86
15.997,5.3929,39.54,784.86
16.172,5.3079,39.54,784.86
16.364,5.1942,39.54,784.86
16.547,5.0791,39.54,784.86
16.72,4.9573,39.54,784.86
16.913,4.8065,39.54,784.86
17.095,4.6483,39.54,784.86
17.282,4.4696,39.54,784.86
17.465,4.2793,39.54,784.86
17.646,4.0544,39.54,784.86
17.828,3.8429,39.54,784.86
18.008,3.6053,39.54,784.86
18.189,3.3477,39.54,784.86
18.373,3.0696,39.54,784.86
18.56,2.7735,39.54,784.86
18.739,2.4636,39.54,784.86
18.923,2.1364,39.54,784.86
19.104,1.7945,39.54,784.86
19.289,1.4258,39.54,784.86
19.47,1.0549,39.54,784.86
19.648,0.67393,39.54,784.86
19.822,0.28578,39.54,784.86
19.939,0.018463,39.54,784.86
19.948,-0.0030159,39.54,784.86
19.948,-0.0029881,39.54,784.86
19.947,-0.0028146,39.54,784.86
19.947,-0.0020759,39.54,784.86
19.947,-0.0028396,39.54,784.86
19.946,-0.0026999,39.54,784.86
0,6.0773,39.54,784.86
19.96,0,39.54,784.86
0.0019523,6.258,39.846,808.05
0.86731,6.2584,39.846,808.05
1.8541,6.2546,39.846,808.05
2.8323,6.2498,39.846,808.05
3.7447,6.2419,39.846,808.05
4.7873,6.2403,39.846,808.05
5.7721,6.241,39.846,808.05
6.7494,6.2383,39.846,808.05
7.6731,6.2325,39.846,808.05
8.699,6.2237,39.846,808.05
9.663,6.2139,39.846,808.05
10.64,6.2076,39.846,808.05
11.606,6.1969,39.846,808.05
12.61,6.1745,39.846,808.05
13.559,6.1207,39.846,808.05
13.809,6.1016,39.846,808.05
14.017,6.0806,39.846,808.05
14.205,6.0593,39.846,808.05
14.391,6.0363,39.846,808.05
14.577,6.0072,39.846,808.05
14.76,5.9714,39.846,808.05
14.948,5.9313,39.846,808.05
15.131,5.8859,39.846,808.05
15.294,5.8371,39.846,808.05
15.498,5.7696,39.846,808.05
15.684,5.7,39.846,808.05
15.87,5.6262,39.846,808.05
16.032,5.5498,39.846,808.05
16.235,5.4352,39.846,808.05
16.419,5.3333,39.846,808.05
16.604,5.2057,39.846,808.05
16.77,5.0803,39.846,808.05
16.974,4.9197,39.846,808.05
17.15,4.7506,39.846,808.05
17.334,4.5713,39.846,808.05
17.517,4.3709,39.846,808.05
17.7,4.1544,39.846,808.05
17.882,3.9217,39.846,808.05
18.062,3.6739,39.846,808.05
18.23,3.4274,39.846,808.05
18.424,3.1237,39.846,808.05
18.611,2.8126,39.846,808.05
18.793,2.5019,39.846,808.05
18.974,2.1664,39.846,808.05
19.156,1.8152,39.846,808.05
19.339,1.4506,39.846,808.05
19.506,1.0983,39.846,808.05
19.698,0.68325,39.846,808.05
19.873,0.2887,39.846,808.05
19.991,0.015256,39.846,808.05
19.999,-0.0027904,39.846,808.05
19.998,-0.0024702,39.846,808.05
19.999,-0.0023547,39.846,808.05
19.998,-0.0032184,39.846,808.05
19.998,-0.0029881,39.846,808.05
19.997,-0.0026587,39.846,808.05
0,6.258,39.846,808.05
20.011,0,39.846,808.05
0.0017414,6.3061,40.092,814.14
0.8754,6.302,40.092,814.14
1.8562,6.2978,40.092,814.14
2.8199,6.2906,40.092,814.14
3.8049,6.2934,40.092,814.14
4.7648,6.2891,40.092,814.14
5.7376,6.2824,40.092,814.14
6.7266,6.2802,40.092,814.14
7.5794,6.2759,40.092,814.14
8.6583,6.2674,40.092,814.14
9.6414,6.2606,40.092,814.14
10.603,6.2531,40.092,814.14
11.467,6.2418,40.092,814.14
12.555,6.2174,40.092,814.14
13.51,6.169,40.092,814.14
13.78,6.1477,40.092,814.14
13.957,6.1286,40.092,814.14
14.162,6.1078,40.092,814.14
14.347,6.0817,40.092,814.14
14.532,6.0497,40.092,814.14
14.697,6.0177,40.092,814.14
14.903,5.9703,40.092,814.14
15.09,5.9264,40.092,814.14
15.274,5.8761,40.092,814.14
15.463,5.816,40.092,814.14
15.646,5.7493,40.092,814.14
15.832,5.6717,40.092,814.14
15.995,5.5926,40.092,814.14
16.199,5.4839,40.092,814.14
16.386,5.3705,40.092,814.14
16.549,5.2632,40.092,814.14
16.753,5.1122,40.092,814.14
16.948,4.9583,40.092,814.14
17.121,4.7909,40.092,814.14
17.306,4.6068,40.092,814.14
17.488,4.4094,40.092,814.14
17.67,4.1923,40.092,814.14
17.855,3.9545,40.092,814.14
18.021,3.7268,40.092,814.14
18.223,3.4332,40.092,814.14
18.404,3.1489,40.092,814.14
18.587,2.8484,40.092,814.14
18.773,2.5261,40.092,814.14
18.956,2.1893,40.092,814.14
19.138,1.8378,40.092,814.14
19.331,1.4653,40.092,814.14
19.504,1.0852,40.092,814.14
19.686,0.69232,40.092,814.14
19.859,0.30193,40.092,814.14
19.981,0.021619,40.092,814.14
19.99,-0.0021442,40.092,814.14
19.99,-0.0024724,40.092,814.14
19.99,-0.0026813,40.092,814.14
19.989,-0.0026449,40.092,814.14
19.989,-0.0026879,40.092,814.14
19.988,-0.002131,40.092,814.14
0,6.3061,40.092,814.14
19.997,0,40.092,814.14
0.0021864,6.3369,39.591,818.36
0.73926,6.3363,39.591,818.36
1.8485,6.331,39.591,818.36
2.7976,6.3276,39.591,818.36
3.7922,6.3223,39.591,818.36
4.7638,6.3187,39.591,818.36
5.6642,6.3171,39.591,818.36
6.7074,6.3128,39.591,818.36
7.6823,6.3112,39.591,818.36
8.6635,6.3052,39.591,818.36
9.6384,6.2983,39.591,818.36
10.605,6.2893,39.591,818.36
11.575,6.2729,39.591,818.36
12.548,6.2499,39.591,818.36
13.4,6.2081,39.591,818.36
13.773,6.1791,39.591,818.36
13.964,6.1616,39.591,818.36
14.148,6.1371,39.591,818.36
14.335,6.1095,39.591,818.36
14.528,6.0812,39.591,818.36
14.71,6.0478,39.591,818.36
14.905,6.0073,39.591,818.36
15.084,5.9613,39.591,818.36
15.27,5.9087,39.591,818.36
15.457,5.8503,39.591,818.36
15.641,5.7828,39.591,818.36
15.812,5.7105,39.591,818.36
16.012,5.6163,39.591,818.36
16.196,5.5175,39.591,818.36
16.38,5.4056,39.591,818.36
16.548,5.2931,39.591,818.36
16.751,5.1415,39.591,818.36
16.935,4.9913,39.591,818.36
17.118,4.8227,39.591,818.36
17.302,4.6372,39.591,818.36
17.487,4.4358,39.591,818.36
17.668,4.2206,39.591,818.36
17.837,4.0044,39.591,818.36
18.037,3.7292,39.591,818.36
18.221,3.4583,39.591,818.36
18.406,3.1715,39.591,818.36
18.591,2.8663,39.591,818.36
18.775,2.5427,39.591,818.36
18.958,2.2071,39.591,818.36
19.147,1.834,39.591,818.36
19.309,1.5134,39.591,818.36
19.508,1.0973,39.591,818.36
19.689,0.69552,39.591,818.36
19.864,0.30842,39.591,818.36
19.986,0.023755,39.591,818.36
19.997,-0.0014039,39.591,818.36
19.997,-0.0012014,39.591,818.36
19.996,-0.00162,39.591,818.36
19.996,-0.0016144,39.591,818.36
19.996,-0.0016917,39.591,818.36
19.995,-0.0018093,39.591,818.36
0,6.3369,39.591,818.36
20.002,0,39.591,818.36
0.0020059,6.3793,40.283,823.5
0.88464,6.3755,40.283,823.5
1.8449,6.3712,40.283,823.5
2.8185,6.3678,40.283,823.5
3.8036,6.3658,40.283,823.5
4.7539,6.3624,40.283,823.5
5.7312,6.3588,40.283,823.5
6.7014,6.356,40.283,823.5
7.5699,6.3506,40.283,823.5
8.6608,6.3456,40.283,823.5
9.6318,6.3377,40.283,823.5
10.59,6.3267,40.283,823.5
11.563,6.3124,40.283,823.5
12.531,6.2879,40.283,823.5
13.491,6.2381,40.283,823.5
13.771,6.2163,40.283,823.5
13.952,6.1983,40.283,823.5
14.146,6.1742,40.283,823.5
14.331,6.1483,40.283,823.5
14.515,6.1169,40.283,823.5
14.703,6.0767,40.283,823.5
14.892,6.0393,40.283,823.5
15.077,5.9935,40.283,823.5
15.265,5.9399,40.283,823.5
15.45,5.8788,40.283,823.5
15.637,5.809,40.283,823.5
15.82,5.7257,40.283,823.5
15.984,5.6467,40.283,823.5
16.187,5.5399,40.283,823.5
16.373,5.4274,40.283,823.5
16.555,5.3026,40.283,823.5
16.741,5.1611,40.283,823.5
16.926,5.0054,40.283,823.5
17.112,4.8352,40.283,823.5
17.294,4.6483,40.283,823.5
17.474,4.4462,40.283,823.5
17.661,4.2255,40.283,823.5
17.842,3.9912,40.283,823.5
18.027,3.7341,40.283,823.5
18.193,3.4881,40.283,823.5
18.393,3.1717,40.283,823.5
18.578,2.868,40.283,823.5
18.76,2.5479,40.283,823.5
18.929,2.2363,40.283,823.5
19.128,1.8523,40.283,823.5
19.31,1.4831,40.283,823.5
19.496,1.0962,40.283,823.5
19.672,0.70929,40.283,823.5
19.849,0.30563,40.283,823.5
19.973,0.012775,40.283,823.5
19.983,-0.0023975,40.283,823.5
19.982,-0.0020031,40.283,823.5
19.982,-0.0020479,40.283,823.5
19.982,-0.0026951,40.283,823.5
19.982,-0.0025974,40.283,823.5
19.982,-0.0030597,40.283,823.5
0,6.3793,40.283,823.5
19.988,0,40.283,823.5
0.0021548,6.4181,40.179,828.56
0.62512,6.4094,40.179,828.56
1.8313,6.4048,40.179,828.56
2.7945,6.4015,40.179,828.56
3.7698,6.3989,40.179,828.56
4.7321,6.3948,40.179,828.56
5.675,6.3911,40.179,828.56
6.6526,6.3845,40.179,828.56
7.4768,6.3845,40.179,828.56
8.5768,6.3813,40.179,828.56
9.5512,6.3739,40.179,828.56
10.514,6.3617,40.179,828.56
11.475,6.3452,40.179,828.56
12.379,6.325,40.179,828.56
13.383,6.2708,40.179,828.56
13.661,6.2493,40.179,828.56
13.852,6.2367,40.179,828.56
14.043,6.2164,40.179,828.56
14.234,6.1887,40.179,828.56
14.418,6.1568,40.179,828.56
14.608,6.1211,40.179,828.56
14.79,6.0856,40.179,828.56
14.99,6.0403,40.179,828.56
15.177,5.9914,40.179,828.56
15.365,5.9319,40.179,828.56
15.553,5.8611,40.179,828.56
15.745,5.7835,40.179,828.56
15.93,5.6968,40.179,828.56
16.106,5.6023,40.179,828.56
16.309,5.4831,40.179,828.56
16.493,5.3582,40.179,828.56
16.683,5.2169,40.179,828.56
16.868,5.0653,40.179,828.56
17.053,4.8966,40.179,828.56
17.243,4.7104,40.179,828.56
17.429,4.503,40.179,828.56
17.597,4.2998,40.179,828.56
17.802,4.0237,40.179,828.56
17.986,3.7908,40.179,828.56
18.164,3.5291,40.179,828.56
18.359,3.2232,40.179,828.56
18.546,2.9117,40.179,828.56
18.735,2.5817,40.179,828.56
18.922,2.2334,40.179,828.56
19.108,1.8676,40.179,828.56
19.294,1.4949,40.179,828.56
19.478,1.1058,40.179,828.56
19.654,0.7233,40.179,828.56
19.84,0.30193,40.179,828.56
19.962,0.016792,40.179,828.56
19.97,-0.0024976,40.179,828.56
19.969,-0.0032987,40.179,828.56
19.968,-0.0031876,40.179,828.56
19.968,-0.0033497,40.179,828.56
19.968,-0.0032745,40.179,828.56
19.967,-0.0031828,40.179,828.56
0,6.4181,40.179,828.56
19.981,0,40.179,828.56
